3	「อืมม์……」
4	「นี่ ที่นี่มัน……」
5	ห้องที่ไม่ค่อยคุ้นตา แต่ก็ไม่ใช่ห้องที่ไม่รู้จัก
6	「เช้า… แล้วหรือ?」
7	ในห้องสว่าง………… เอ๊ะ?
8	ว่าแต่ ผมนอนตั้งแต่เมื่อไหร่กันนะ?
9	แปรงฟันหรือยังนะ? อาบน้ำหรือยัง?
10	ความทรงจำพวกนั้น… ไม่มีเลยแฮะ
11	「แย่แล้ว… มีกลิ่นแปลกๆ ตัวผมเหม็น……」
12	「อิีี๊!?」
13	ชั่วขณะนั้น ความเจ็บแปลบจนแทบหายใจไม่ออกแล่นทะลุไปทั่ว
14	ไหล่ขวาร้อนระอุแสบจี๊ดๆ ………… ไหล่ขวา?
15	「ไหล่ขวา!」
16	จริงด้วย! เมื่อวานผมไปตามหาเด็กหลงทาง แล้วโดนก้อนดำพิลึกๆ จู่โจม จนกลิ้งตกเขา!
18	หลังจากนั้น――
20	หลังจากนั้น……?
22	「เอ๊ะ? หลังกลิ้งตกไปแล้ว เกิดอะไรขึ้นนะ?」
24	「……หืม?」
26	「…ซู่ว์… ซู่ว์…」
27	คุณโทโมทาเกะนอนหลับอยู่ข้างๆ ผมเลย
28	เธอหลับคาอยู่บนผ้าห่ม ราวกับหมดแรงไประหว่างทำอะไรบางอย่าง
29	「คุณโทโมทาเกะ? นอนแบบนั้นเดี๋ยวเป็นหวัดนะ?」
30	「ปล่อยให้เธอหลับไปก่อนเถอะ เมื่อคืนเฝ้าพยาบาลนายท่านทั้งคืนเลยล่ะ」
31	「เฝ้าพยาบาลทั้งคืน……?」
32	「ข้าก็บอกว่าจะเฝ้าเอง แต่นางดื้อจริงๆ」
33	เอาเป็นว่าผมเอาผ้าห่มที่ใช้อยู่คลุมให้เธอก่อนดีกว่า
34	「ผมหลับไปนานแค่ไหนเหรอ?」
35	「หมดสติไปตั้งแต่เมื่อคืน ตอนนี้เพิ่งบ่ายมานิดหน่อย」
36	「ร่างกายเป็นไงบ้าง? หมอบอกว่าถ้าฟื้นได้ก็ไม่มีปัญหา」
37	「น่าจะไม่เป็นไรนะ ไหล่ขวาเจ็บนิดหน่อย แต่ก็ยังขยับได้อยู่」
38	「ว่าแต่… พันผ้าพันแผลเต็มไปหมด ยับเยินขนาดนี้… รอดมาได้ก็เก่งแล้วนะผมเนี่ย」
39	「มีแผลถลอกแผลบาด ฉีกขาดกับฟกช้ำอยู่บ้าง แต่ดูเหมือนกระดูกไม่หักนะ」
40	「ถึงอย่างนั้น… ทุกคนก็เป็นห่วงนายท่านกันนะ」
41	「ท่านอาริจิ……」
42	「อรุณสวัสดิ์ครับ… อ๊ะ บ่ายแล้วก็ไม่ใช่เวลานั้นสินะ」
