2	「อืม…」
4	ผมตื่น เปลี่ยนชุด แล้วเดินออกไปห้องนั่งเล่นพอดีกับที่คุณโทโมทาเกะเดินโซเซออกมาจากห้องน้ำ
6	「อรุณสวัสดิ์ครับ คุณโทโมทาเกะ」
7	「อืม… อรุณสวัสดิ์ค่ะ…」
8	「เพิ่งตื่นเหรอครับ? เอาชาไหม?」
9	「อือ… ค-คุณอาริจิ!?」
10	「ฮึบ!」
11	เหมือนทุกครั้ง คุณโทโมทาเกะตบแก้มตัวเองเพื่อให้ตื่นเต็มตา
12	「อาร์ก… เจ็บจัง…」
13	「อรุณสวัสดิ์ค่ะ คุณอาริจิ」
14	「ไม่ต้องฝืนวางมาดสง่างามก็ได้นะครับ」
15	「มันเจ็บไม่ใช่เหรอ? แก้มแดงเชียว」
16	「ฉันสบายดีค่ะ」
17	「อีกอย่าง ไม่ต้องเป็นห่วงนะคะ เมื่อวานฉันใช้เวลาทั้งวันศึกษาวิธีคุยกับเพื่อนมาแล้ว」
18	「คุณ… ทำแบบนั้นจริงเหรอ?」
19	「เอ้าฮึ่ม เริ่มเลยนะคะ」
20	「เ-เชิญครับ」
21	「หวัดดีฮัลโหล่า คุณอาริจิ♪」
22	「……」
23	「…หวัดดี…ค่ะ…」
24	「……」
25	「ห-หวัดดีฮัลโหล่า…」
26	"หวัดดีฮัลโหล่า" นี่มันแปลว่าอะไรกันวะ!?
27	มันคือการเอา "หวัดดี" กับ "ฮัลโหล" มาผสมกันแบบวิปริตหรือไง?
28	「นี่มัน… เทรนด์อะไรสักอย่างเหรอครับ?」
29	「ฉันอ่านในเน็ตมาว่าคำทักทายนี้กำลังฮิตในเมืองใหญ่… ไม่ใช่เหรอคะ?」
30	「ไม่รู้สิครับ… ผมไม่เคยได้ยินใครพูด "หวัดดีฮัลโหล่า" มาทั้งชีวิตเลย」
31	「อ้า… ว้าาาาาฮือออออ!」
32	「อย่ามองฉัน! ฉันไม่อยากให้ใครเห็นฉันแบบนี้!」
33	「เบื่อจริงๆ เลย! การทำตัวปกติมันคืออะไรกันแน่!? การเป็นเพื่อนกับใครสักคนมันคืออะไร!? วัยรุ่นคืออะไร!?」
34	「วัยรุ่นคือการพุ่งชนไปข้างหน้าแบบสุดตัว―เดี๋ยว ตอนนี้ไม่ใช่เวลามาพูดเรื่องนี้!」
35	「ฟังนะ มันไม่มีคำตอบที่ถูกต้องหรอก เพราะงั้นไม่ต้องฝืนทำตัวให้ต่างไปจากเดิม」
36	「อึก… ขอโทษค่ะ ฉันแค่…」
37	「ฉันไม่เคยมี เอ่อ เพื่อนแบบปกติมาก่อน เลยไม่แน่ใจว่าควรทำตัวยังไงดี」
38	ผมเข้าใจนะ ถ้าถามผมว่าเพื่อนเขาทำตัวยังไงต่อกัน ผมก็คงตอบให้ดีๆ ไม่ได้เหมือนกัน
39	「เอาล่ะ งั้นเริ่มจาก เลิกคุกเข่าหมอบขอโทษได้แล้ว แล้วก็ไม่ต้องตบแก้มตัวเองทุกครั้งที่เราอยู่ห้องเดียวกันด้วย」
40	「แค่… ทำตัวแบบเดียวกับตอนคุยกับคุณฮิตาจิก็พอ」
41	「ถ้าอย่างนั้น…」
42	「อรุณสวัสดิ์… คุณอาริจิ」
43	「อรุณสวัสดิ์ครับ คุณโทโมทาเกะ」
44	เป็นคำพูดเดิมกับเมื่อกี้ แต่น้ำเสียงนุ่มนวลขึ้น
45	ผมแค่ต้องค่อยๆ ทำให้เธอเปิดใจทีละนิด
46	เธอแสดงให้เห็นแล้วว่าเต็มใจจะพยายาม ผมก็ควรทำแบบนั้นบ้าง
47	แต่ก่อนอื่น…
48	「คือว่า มันก็ยังเขินๆ อยู่ดีนะครับเนี่ย…」
49	「นั่นสินะคะ…」
50	「……」
51	「……」
52	「เอาเป็นว่า ผมขอเข้าห้องน้ำก่อนนะครับ เพราะงั้น…」
53	「ก็ได้ค่ะ เอ๊ะ!? ร-รอเดี๋ยวก่อนค่ะ!」
54	คุณโทโมทาเกะขวางทางเข้าห้องน้ำ
55	「เอ่อ… ขยับหน่อยได้ไหมครับ?」
56	「เกรงว่าจะไม่ได้ค่ะ」
57	「ท-ทำไมล่ะ?」
58	「เพราะว่า ฉัน เอ่อ คือ… ฉ-ฉันเพิ่งใช้มาน่ะค่ะ…」
59	「…แล้วไงครับ?」
60	「อ้า…」
61	「ให้ตายสิ! ไม่รู้จักจับสัญญาณบ้างหรือไง!? ฉันอยากให้คุณรอสักพักก่อนค่อยเข้าไปน่ะ!」
62	「อ้อ… เข้าใจแล้วครับ」
63	「เอ๊ะ เดี๋ยวนะ… เมื่อกี้คุณยืนอยู่หน้าโถส้วมหรือเปล่า? ค-คุณไม่ได้ยินอะไรใช่ไหม!?」
64	「เปล่าๆ ไม่ได้ยินแน่นอน! ผมเพิ่งเดินเข้ามาพอดีกับที่คุณเดินออกมา!」
65	「อ้อ ค่อยยังชั่ว…」
66	「ลืมไปเลยว่าเรื่องแบบนี้มันจะเกิดขึ้นถ้าอยู่ด้วยกัน ฉันต้องไปซื้อเครื่องกลบเสียงมาแล้ว」
67	「……」
68	สงสัยผู้หญิงเขาอ่อนไหวกับเรื่องพวกนี้สินะ
69	「โอเค ผมเข้าใจแล้วว่าทำไมคุณไม่อยากให้ผมเข้าไป คุณโทโมทาเกะ」
70	「แต่ผมปวดจริงๆ นะครับ! กลั้นไว้นานกว่านี้ไม่ไหวแล้ว!」
71	ผมเริ่มเขย่งสลับเท้าไปมาแล้ว
72	「ก็กลั้นไว้สิคะ!」
73	「ฟังนะ ผมไม่สนหรอกว่าคุณเพิ่งเข้าไปมา!」
74	「แต่ฉันสนค่ะ!」
75	「อ้อ เอ่อ ไม่ใช่ว่ามันเหม็นอะไรนะคะ! อย่างน้อยฉันก็ค่อนข้างมั่นใจว่าไม่ แต่ก็ยังเขินอยู่ดี!」
76	「ผมเข้าใจ เข้าใจจริงๆ แต่ผมซวยแน่ถ้าไม่ได้เข้า!」
77	「ฉันต่างหากที่จะซวยถ้าคุณเข้า!」
78	กลั้นไว้หลังจากสะสมมาทั้งคืนน่ะ มันเป็นไปไม่ได้
79	แต่ผมก็ไม่มีที่อื่นให้ไป จะให้ไปปลดทุกข์ข้างนอกก็ไม่เอาแน่ๆ!
80	「ผมจะ… อ๊ะ อ๊ะ อ๊ะ… อึ้ก…」
81	「ขอแค่รออีกนิดเดียวเถอะค่ะ」
82	「อีก… นานแค่ไหน…」
83	「สักสามสิบนาทีไหมคะ?」
84	「ไม่มีทาง!」
85	「งั้น เอาเป็นประนีประนอม ยี่สิบเก้านาที」
86	「นั่นมันไม่ใช่การประนีประนอม!」
87	「อ๊า เดี๋ยว หยุดก่อน! ขอแค่ห้านาทีก็ยังดีค่ะ!」
88	「ขนาดนั้นก็ยังจะแย่เลย」
89	「งั้นสี่นาทีห้าสิบเก้าวินาที หรือห้าสิบแปดวินาทีดีไหม? หรือลดราคาพิเศษ เหลือแค่ห้าสิบหกวินาที!?」
90	「นั่นคุณนับถอยหลังชัดๆ!」
91	นี่เธอกำลังยั่วผมอยู่หรือเปล่าเนี่ย!?
92	「ผมสัญญาว่าคราวหน้าจะรอนานกว่านี้ เพราะงั้นขอเข้าก่อนเถอะครับ!」
93	ผมพยายามดันคุณโทโมทาเกะให้พ้นทาง
94	「ขอบุญขอกุศลเถอะค่ะ ขออีกแค่นาทีเดียว～～～」
95	แต่เธอกลับเกาะผมไว้สุดกำลัง
96	「เช้าตรู่ขนาดนี้ มาเล่นตลกอะไรกันอยู่」
97	「เพิ่งเป็นเพื่อนกันเมื่อวานแท้ๆ เล่นบทบาทสมมติหนักหน่วงกันแล้วเหรอคะ? คุณอาริจิ ไม่นึกเลยว่าคุณจะเป็นพวกมาโซขนาดนี้」
98	「ฉันไม่เคยรู้มาก่อนเลยว่าการยั่วด้วยการอั้นฉี่เป็นรสนิยมที่มีอยู่จริงด้วย!」
99	「นี่คือหน้าตาของมิตรภาพปกติระหว่างเจ้าสองคนสินะ… น่าสะพรึงจริงๆ」
100	「ไม่นะ!」
101	「ผมจะรั่วแล้วโว้ยยยย!」
102	ไม่เคยรู้มาก่อนเลยว่าการอยู่กับผู้หญิงมันลำบากขนาดนี้!
103	「ฉันมั่นใจเกือบร้อยเลยว่าสองคนกำลังเล่นบทบาทสมมติอะไรกันอยู่」
104	「บ้าน่า! ไม่มีใครสติดีที่ไหนเขาฟินกับการอั้นฉี่หรอก!」
105	บอกไว้ก่อนเลย สุดท้ายผมก็กลั้นเอาไว้ได้
106	แต่แค่นึกถึงแรงดันมหาศาลที่กดทับกระเพาะปัสสาวะตอนท้ายก็ปวดแล้ว
107	「เอาเถอะ… ต่อไปผมต้องระวังให้มากกว่านี้ โชคดีที่จังหวะเข้าห้องน้ำของผมกับคุณโทโมทาเกะไม่เคยทับกันมาก่อนเลยจนถึงตอนนี้」
108	แน่นอนว่าผมเช็กให้แน่ใจว่าไม่มีใครอยู่ข้างในทุกครั้งก่อนเปิดประตู
109	แต่ไม่เคยคิดเลยว่าการเข้าต่อจากคนอื่นทันทีอาจเป็นปัญหา
110	「ยังไงก็ตาม ช่วยจัดหาเครื่องกลบเสียงมาให้เราด้วยนะ มาโกะ」
111	「ตามนั้นค่ะ」
112	「……」
113	ถ้าเธอเริ่มจะแก้ปัญหาเรื่องบ้านๆ ของเราในเชิงรุก นั่นแปลว่าเธอเริ่มยอมรับเรื่องการอยู่ด้วยกันแล้วหรือเปล่า?
114	ถ้าใช่ก็ดีใจอยู่นะ
115	「รู้ตัวว่ามาคิดได้ตอนนี้ก็สายไปหน่อย แต่การอยู่กับผู้ชายมันซับซ้อนกว่าที่คิด มีหลายอย่างที่ฉันต้องคำนึงถึง」
