2	「อืมม์……」
3	ผมตื่นขึ้นในห้องเดิมๆ แล้วค่อยๆ ลุกขึ้นนั่ง
4	「…ต้องเปลี่ยนชุดแล้วสินะ」
5	โตป่านนี้แล้ว จะมัวให้คนอื่นมาปลุกอยู่ตลอดไม่ได้หรอก
6	ต้องเอาจริงเอาจังกว่านี้สิ…!
7	「วันนี้ก็ฝากตัวด้วยนะครับ」
8	「โอ้โห… ฝึกจริงๆ ด้วยแฮะ ไอ้มาซาโอมินี่」
9	「เร็นทาโร่? มาทำอะไรแถวนี้ล่ะ?」
10	「ได้ยินจากปู่ว่าแกกลับมาซ้อมเคนโด้อีกแล้วน่ะ」
11	「แถมยังเป็นฝ่ายขอเขาซ้อมเองด้วย ยิ่งทำให้ตกใจหนักเข้าไปอีก」
12	「ขนาดนี้ต้องมาดูให้เห็นกับตาแล้ว ก็เลยมา」
13	「อุตส่าห์มาเพื่อเรื่องนี้อย่างเดียวเนี่ยนะ? ตั้งแต่เช้าเลยด้วย?」
14	「ครึ่งหนึ่งน่ะใช่ ส่วนอีกครึ่ง… โดนบังคับมา」
15	「เจ้าก็เหยาะแหยะ ข้าไม่ได้จะให้มาทุกวันหรอก แต่บางครั้งก็มาร่วมซ้อมตอนเช้าบ้าง」
16	「เพราะงี้ถึงซวยไงล่ะ… วันนี้อุตส่าห์เป็นวันหยุดแท้ๆ」
17	「ฟ่าว… อาห์าาา~~」
18	「ออกกำลังกายบ้างก็ดีนะ」
19	「ไม่นึกว่าจะได้ยินคำแบบนี้จากปากมาซาโอมิเลยว่ะ…」
20	「แต่ว่าจู่ๆ กลับมาซ้อมทำไมล่ะ?」
21	「หือ? อ๋อ คือว่า… เพื่อสุขภาพ? ประมาณนั้นมั้ง?」
22	「ป่วยตรงไหนรึเปล่าเนี่ย?」
23	「เปล่า แค่รู้สึกว่าเอ้อระเหยลอยชายทุกวันมันไม่ดีน่ะ」
24	「แต่เมนูซ้อมมันโหดเกินไปสำหรับแค่นั้นไหมล่ะ」
25	「ก็นั่นไง ซ้อมตอนบ่าย ตีรับท่าเดิมชั่วโมงนึงเนี่ยนะ ระดับนี้มันเกินคำว่าเพื่อสุขภาพไปแล้ว」
26	「อา… เรื่องนั้นน่ะ ตอนนั้นน่ะ… ผมก็จะอ้วกบ้าง เกือบตายบ้าง เกือบร้องไห้บ้างเหมือนกัน」
27	แต่ก็รู้สึกว่ามันช่วยตอนทำพิธีปัดเป่าอยู่นะ
28	「ปู่ยังสปาร์ตันเหมือนเดิมเลยเนอะ」
29	「ก็นะ ตอนเช้าแค่ฝึกความแข็งแรงพื้นฐาน น่าจะดีต่อสุขภาพอยู่นะ」
30	「เจ้าสองคน จะบ่นกันถึงเมื่อไหร่ ได้เวลาเริ่มแล้ว」
31	『ครับ』
32	จากนั้นผมก็ซ้อมเมนูประจำไปพร้อมกับเร็นทาโร่
33	「เร็นทาโร่! อย่ามานอนตรงนั้น วิ่งให้จบสิ!」
34	「ครัชช์!」
35	「อุ๊บ… จุกข้างพุงเลย…」
36	「บอกว่าอย่าหยุด เร็นทาโร่!!」
37	「ครัชชช์!!」
38	「เร็นทาโร่!!!」
39	「ครัชชชช์!!!」
40	「เอาล่ะ วันนี้พอแค่นี้」
41	「เฮ่อะ เฮอะ เฮอะ ขอบคุณ… มากครับ เฮอะ เฮอะ เฮอะ」
42	「ไหวไหมวะนาย?」
43	「ไม่ไหวแล้ว ไม่ไหวจริงๆ… ตาเริ่มลายแล้ว」
44	「แกทำเมนูแบบนี้ได้ทุกวันเลยเหรอวะ」
45	「ร่างกายเริ่มชินบ้างแล้ว แต่ถึงงั้นก็ยังเอาชนะปู่ไม่ได้สักทีอยู่ดี」
46	「ฟันให้เข้าสักทีก็ยังไม่ได้เลย」
47	「เจ้าจังหวะออกตัวมันชัดเกินไป」
48	「ใจร้อนอยากจะฟันให้โดน ท่าต่อไปเลยเห็นโทนโท่」
49	「…มันเป็นแบบนั้นเหรอครับ…?」
50	จังหวะออกตัวสินะ…
51	เคยได้ยินมา แต่ไม่เคยรู้สึกเองจริงๆ เลย
52	「เอ้า เอาจริงเอาจังกว่าเมื่อก่อนซะอีกนี่หว่า…?」
53	「นายลองมาร่วมซ้อมทุกวันด้วยกันมั้ยล่ะ?」
54	「ไม่เอาหรอก ใครจะทนทำไหววะแบบนี้」
55	「ออกกำลังกายแล้วกินข้าวอร่อยนะ?」
56	「แบบนี้น่ะ อย่าว่าแต่กินอร่อยเลย จะอ้วกเอาน่ะสิ!」
57	「ดีนะที่วันนี้วันเสาร์ ถ้าเป็นวันธรรมดาคงต้องโดดเรียนแน่ๆ」
58	「เอาน้ำไหม?」
59	เร็นทาโร่คว้าขวดน้ำจากมือผมไปแบบไม่ต้องรอให้ตอบ
60	แล้วก็ซดรวดเดียวหมดเลย
61	「ปื้อะ เฮ่อ~… ฟื้นคืนชีพเลย」
62	「เอาล่ะ ซ้อมจบแล้ว กลับบ้านดีกว่า」
63	「ว่าแต่ วันนี้แกมีแผนอะไรมั้ย?」
64	「บ่ายๆ ก็ซ้อมกับปู่ นอกนั้นไม่มีอะไรเป็นพิเศษ」
65	「อุเอ่อ… ทำจริงดิ พักบ้างก็ดีนะมั้ง?」
66	「ทำหนักทุกวันแบบนี้ เดี๋ยวร่างพังเอานะ」
