15	วันอาทิตย์แรกหลังจากที่มุราซาเมะจังเริ่มไปเรียนก็มาถึง
16	ช่วงบ่าย ผมชวนเธอไปที่เรียวกังของคุณปู่
17	「ทำไมต้องไปที่ของเก็นจูโรล่ะ นายท่าน」
19	「ก็ไม่ต้องฝึกดาบแล้วนี่นา」
21	「เอาน่าๆ」
23	ผมเดินเรื่อยๆ พลางแกว่งมือที่จับกับเธอไปมา
25	「มาเป็นเพื่อนเดินเล่นก็แล้วกัน」
27	ผมบีบมือที่จับอยู่เบาๆ แล้วยิ้มให้เธอ
29	「นั่นก็ไม่เป็นไรหรอก แต่……」
31	「เรียวกังนั่นก็ไปมานับครั้งไม่ถ้วนแล้วนะ เอาเถอะ」
33	มุราซาเมะจังยักไหล่เล็กน้อยแต่ก็ยอมตามมา
35	มาถึงเรียวกัง
37	「มีรถจอดอยู่นะ ลูกค้ารึเปล่านะ」
39	「จะว่าลูกค้าก็……เอาเถอะ เดี๋ยวก็รู้」
41	「ฮะ? หมายความว่ายังไง」
43	มุราซาเมะจังทำหน้างงกับคำพูดของผม
45	「เอาน่า ทุกคนรออยู่ ไปกันเถอะ」
47	ผมพูดจบก็เดินผ่านหน้ารถคันที่คุ้นตาเข้าไปในประตู
49	「นายท่านวันนี้ชวนงงนิดๆ นะ……」
51	มุราซาเมะจังเอียงคองงๆ แต่ก็จับมือผมเดินไปทางประตูทางเข้า
53	「ขอรบกวนด้วยครับ」
55	「เก็นจูโร สบายดีไหม――อืม?」
57	มุราซาเมะจังตาโตเมื่อเห็นคนที่อยู่ในห้องรับแขก
59	ตรงนั้นมีคนอยู่สามคน
61	คนหนึ่งแน่นอนว่าคือคุณปู่
62	「โอ้ ยินดีที่ได้รู้จัก ผมอาริจิ ยูกิฮิโระ พ่อของมาซาโอมิครับ」
63	「ฉันเป็นแม่ อาริจิ มิยาโกะค่ะ ขอบคุณที่ดูแลลูกชายเสมอมานะคะ」
64	「――อะ?!」
65	「น-นี่ท่านพ่อกับท่านแม่ของนายท่านงั้นเหรอ?!」
66	มุราซาเมะจังเบิกตากว้างด้วยความตกใจ
67	「อือ ผมเป็นคนขอให้มาวันนี้เอง」
68	「เ-เรื่องแบบนี้บอกกันก่อนสิ!」
69	「ข้าก็ต้องเตรียมใจอะไรบ้างสิ……」
70	「ไม่เป็นไรๆ ไม่ต้องเกร็งขนาดนั้นก็ได้ครับ」
71	「ทำตัวตามสบายเลยนะครับ」
72	「ว่าแต่ เป็นสาวน้อยที่น่ารักจริงๆ เลยนะ」
73	「เหมือนตุ๊กตาญี่ปุ่นเลยล่ะ」
74	「เ-เปล่าค่ะท่านแม่ ข-ข้าน่ะ ไม่ขนาดนั้นหรอก……!」
75	มุราซาเมะจังลนลานหนักมากเมื่อจู่ๆ ก็โดนชม
76	เธอเอาสองมือปิดหน้าหน้าแดงด้วยความวุ่นวายตรงนั้น
77	「เอาล่ะ มาซาโอมิ แบบนี้ก็ครบทุกคนแล้ว」
78	「มีเรื่องอยากพูดใช่ไหม? พูดมาได้เลย」
79	คุณปู่มองมาที่ผม
80	ผมพยักหน้าหงึกแล้วคุกเข่าจัดท่านั่งให้เรียบร้อยทันที
81	แล้วก็――
82	「พ่อ แม่ แล้วก็คุณปู่」
83	「ผมอยากแต่งงานกับเด็กคนนี้แล้วใช้ชีวิตอยู่ที่โฮริตลอดไป」
84	「ได้โปรด อนุญาตให้ผมด้วยนะครับ」
85	ผมก้มหัวให้ทั้งสามคนแล้วประกาศออกไป
86	ว่าจะอยู่ที่แผ่นดินนี้ต่อ
87	แล้วก็อยากครองคู่กับมุราซาเมะจังไปจนตาย
88	「อ-อะไรนะ?! จะเป็นสามีภรรยากันเหรอ?!」
89	「นายท่าน ข้ายังไม่ได้ยินอะไรเลยนะ?!」
90	มุราซาเมะจังที่อยู่ข้างผมหน้าแดงก่ำยิ่งกว่าเดิมด้วยความลนลาน
91	「การทำให้เธอมีความสุข ผมว่ามันก็คือแบบนี้แหละ」
92	「เพราะงั้น ผมอยากให้คำมั่นให้เป็นเรื่องเป็นราว อยากทำให้ถูกครรลอง」
93	ผมมองไปทางมุราซาเมะจังแล้วยิ้ม
94	「มุราซาเมะจัง แต่งงานกับผมนะ」
95	「อยากให้เธอเป็นภรรยาแล้วใช้ชีวิตอยู่ที่นี่ด้วยกัน」
96	「อาริจิ มาซาโอมิ ขอร้องครั้งสำคัญที่สุดในชีวิต」
97	ผมขอเธอแต่งงานต่อหน้าพ่อแม่และคุณปู่ ขณะที่เธอยังตะลึงงัน
98	「น-นายท่าน……」
99	「ฮึก นายท่าน……!」
100	น้ำตาเอ่อขึ้นที่หางตามุราซาเมะจัง
101	แต่เธอยิ้มอยู่
102	ยิ้มอย่างมีความสุขที่สุดเท่าที่เคยเห็นมา
103	อย่างเปี่ยมสุข
104	「ให้ตายสิ เจ้าเด็กนี่ยังไม่ได้บอกเจ้าตัวอีกเหรอเนี่ย?」
105	「คุณมุราซาเมะ ลูกชายโง่ๆ แบบนี้ จะเอาจริงเหรอ?」
106	น้ำเสียงพ่อแม่ผมเหมือนตกลงปลงใจไปแล้ว
107	ยิ้มขื่นนิดๆ แต่ก็ยิ้มอยู่
108	「เ-เอาสิ……」
109	「ไม่สิ ถ้าไม่ใช่นายท่าน――ไม่ใช่มาซาโอมิ ข้าก็ไม่เอา」
110	「ฝากเนื้อฝากตัวด้วยนะคะ……」
111	คราวนี้ถึงตามุราซาเมะจังที่คุกเข่าก้มหัวให้บรรดาผู้ใหญ่
112	ที่นั่นไม่มีท่านมุราซาเมะอีกแล้ว
113	มีเพียงเด็กผู้หญิงธรรมดาคนหนึ่ง มุราซาเมะจัง เท่านั้น
114	「เรียกฉันว่าคุณแม่นะ มุราซาเมะจัง」
115	「งั้น ผมก็เป็นคุณพ่อสินะ」
116	「ถ้างั้น ข้าก็เป็นปู่สินะ」
117	ทั้งพ่อทั้งแม่ แล้วก็คุณปู่ ต่างพูดแบบนั้นพร้อมรอยยิ้มเต็มหน้า
118	「ขอบคุณครับ……!」
119	ผมตัวสั่นด้วยความปีติที่ได้รับพรจากครอบครัว
120	ดีใจ
121	ที่ทุกคนยอมรับมุราซาเมะจัง
122	「นายท่าน!」
123	「โอ๊ะ?!」
124	จู่ๆ มุราซาเมะจังก็กระโจนเข้ามากอดผมจนแทบล้มทั้งยืน
125	「ข้าที่อยู่คนเดียวมาห้าร้อยปี กลับมีครอบครัวมากมายขนาดนี้……!」
126	「นายท่านมอบสิ่งต่างๆ ให้ข้ามากมายเหลือเกิน……!」
127	「สำหรับข้า นายท่านนี่แหละคือเทพผู้มีชีวิต……!」
128	มุราซาเมะจังซุกหน้าลงในอกผมแล้วร้องไห้
