0	「อืม อึมม์…」
1	อะไรกัน หายใจไม่ค่อยออก… ตัวร้อน… ร้อนมากเลย…
2	ทำไมร้อนขนาดนี้นะ…?
3	แถมหนักด้วย ตัวหนักจนขยับไม่ถนัด พลิกตัวก็ไม่ได้
4	หรือว่า… เป็นหวัดรึเปล่า…?
5	「………」
6	「ฟี้… ฟี้…」
7	「คุณโทโมทาเกะ…?」
8	…เห็นภาพหลอนแล้ว
9	แย่แล้ว เห็นภาพหลอนได้ก็แปลว่าหัวเริ่มเพี้ยนหนัก
10	นอนต่ออีกหน่อยดีกว่า… ดีที่ยังมีเวลาก่อนถึงเวลาซ้อม
11	「………」
12	「ฟื้อ… ฟื้อ… อึก อืมม์ ฟู่ววว――…」
13	「หนึ่กกก!?」
14	ลมหายใจรดที่หู!?
15	มันเกิดอะไรขึ้นกันแน่!? ทำไมผมถึงนอนร่วมเตียงกับใครอยู่!?
16	「อึก อืมม์…」
17	「―――ขึ้ก!?」
18	คุณโทโมทาเกะกอดคอผมแน่น
19	「(ฟ่อออา… หอมจัง…)」
20	「ไม่ใช่ละ!」
21	รู้อยู่ว่าคุณโทโมทาเกะอ่อนแอตอนเช้า แต่… ไม่นึกว่าจะเข้าผิดห้องได้ขนาดนี้!?
22	「…ฮะฟุ… อึม อึก อืมมม」
23	「―――ขึ้ก!?」
24	ขอร้องล่ะ อย่ามาแนบใกล้นัก! ลมหายใจชวนเสียวรดข้างหูตั้งแต่เมื่อกี้แล้ว…ขึ้ก!
25	ลมหายใจชวนหวั่นไหวนั่นไม่ได้มีความหมายเย้ายวนอะไรเลยสักนิด
26	แต่พอบวกกับกลิ่นหอมหวานของคุณโทโมทาเกะ… หัวผมก็เริ่มหมุนติ้ว!
27	เอาจริงทนไม่ไหวแล้ว!
28	「คุณโทโมทาเกะ ขอร้องล่ะ ช่วยปล่อยคอผมหน่อยได้มั้ย」
29	「…ม่ายได้… ขอปะเสด… ค่าาา… ฟี้…」
30	「เดี๋ย เดี๋ยวก่อนสิ…」
31	คุณโทโมทาเกะเริ่มหายใจกรนเข้าจังหวะหลับลึก
32	ดูเหมือนจะหลับลึกจนเสียงผมไปไม่ถึงแล้ว
33	「เอายังไงดีวะเนี่ย…?」
34	คุณโทโมทาเกะเอาแขนโอบคอ กอดแน่น
35	「(นะ นุ่มชะมัด!)」
36	ไออุ่นของร่างกาย ความนุ่ม… ส่งตรงถึงตัวเลย
37	แถม… หน้าอก ร่องอกมองเห็น…
38	ถ้าเลื่อนอีกนิด ท่าจะเห็นถึงจุดสีชมพูเลย…
39	「…ทั้งที่ตัวเล็กผอมบางแท้ๆ แต่ใหญ่จังเลยนะ… คุณโทโมทาเกะเนี่ย」
40	ไม่ๆ! ยังไงก็ไม่ได้ ฉวยโอกาสตอนคนอื่นหลับมันไม่ดี!
41	「คุณโทโมทาเกะ นี่คุณโทโมทาเกะ」
42	「…อึก อืมม์――… ฟู่ว」
43	「อุฮี่! หะ ที่หู ลมหายใจ…」
44	ไม่ได้การ พอเรียกพลาดเธอยิ่งกอดแน่นขึ้น
45	ขืนเป็นแบบนี้ ผมมีหวังโดนรัดคอตัวเองแน่
46	「อึก อืมม์…」
47	「………」
48	「――ขึ้ก!? อะ อยู่ด้วยเหรอ!?」
49	「คิดว่าใกล้ได้เวลาแล้วเลยมาปลุก แต่… ลับหลังข้าไปไม่ทันไร สองคนพัฒนาความสัมพันธ์ไปถึงขั้นนั้นแล้วเชียวรึ」
50	「ว่าแล้วเชียว เมื่อวานจะทำเรื่องนั้นเรื่องนี้กันใช่มั้ยล่ะ?」
51	「ไม่ใช่จริงๆ น่า นี่ไม่ใช่ตอนหลังเสร็จกิจ แต่――」
52	「อ้าว!? งั้นกำลังจะเริ่มสนุกพอดีรึ… ข้าเกะกะรึเปล่าเนี่ย?」
53	「ทั้งที่ใกล้เวลาซ้อมแล้วแท้ๆ… เอวกับขายังไหวอยู่เหรอ?」
54	「ขอบใจที่ห่วงเกินเหตุนะ!」
55	「แต่มันเข้าใจผิดกันหมดน่ะ เลิกพูดอะไรแปลกๆ ได้แล้ว!」
56	「งั้นเหรอ… เข้าใจผิดเหรอ…」
57	「อ๊ะ อืมม์ฮึ… ไม่เอา… อึงือ」
58	「งั้นเหรอ เข้าใจผิดเหรอ」
59	「ก็บอกว่าไม่ใช่ไง!」
60	「คุณอาริจิ ตื่นรึยังคะ? ขออนุญาตนะคะ」
61	「เลยเวลาที่ตื่นปกติแล้ว ไม่ไปซ้อม… เหรอคะ?」
62	คุณฮิตาจิที่เดินเข้ามาในห้องหยุดชะงัก
63	แล้วก็กลับมาทำงานได้เร็วเกินคาด แถมบนหน้ายังแย้มยิ้มเจ้าเล่ห์
